fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2019-08-23,AA,AA,AA,2331,AA,N969TW,2331,11298,DFW,"Dallas/Fort Worth, TX",11042,CLE,"Cleveland, OH",717,714,-3,14,728,1042,3,1058,1045,-13,0,,0,N,161,151,134,1,1021,,,,,,,,,
2019-05-18,UA,UA_CODESHARE,UA,4896,C5,N14174,4896,10257,ALB,"Albany, NY",11618,EWR,"Newark, NJ",700,650,-10,22,712,752,20,814,812,-2,0,,0,N,74,82,40,1,143,,,,,,,,,
2019-12-12,F9,F9,F9,807,F9,N363FR,807,10397,ATL,"Atlanta, GA",12889,LAS,"Las Vegas, NV",2256,2304,8,14,2318,29,35,45,104,19,0,,0,N,289,300,251,1,1747,8,0,11,0,0,,,,
2018-11-12,AA,AA,AA,1333,AA,N337PJ,1333,11618,EWR,"Newark, NJ",14107,PHX,"Phoenix, AZ",1329,1339,10,12,1351,1646,8,1710,1654,-16,0,,0,N,341,315,295,1,2133,,,,,,,,,
2019-09-06,DL,DL,DL,1066,DL,N853DN,1066,10397,ATL,"Atlanta, GA",10693,BNA,"Nashville, TN",946,943,-3,18,1001,939,3,954,942,-12,0,,0,N,68,59,38,1,214,,,,,,,,,
2019-05-12,B6,B6,B6,1921,B6,N646JB,1921,10721,BOS,"Boston, MA",14027,PBI,"West Palm Beach/Palm Beach, FL",1404,1404,0,12,1416,1705,6,1722,1711,-11,0,,0,N,198,187,169,1,1197,,,,,,,,,
2018-05-22,DL,DL_CODESHARE,DL,4572,OO,N246SY,4572,14869,SLC,"Salt Lake City, UT",11423,DSM,"Des Moines, IA",2020,2025,5,21,2046,2354,4,2354,2358,4,0,,0,N,154,153,128,1,955,,,,,,,,,
2018-06-01,AA,AA_CODESHARE,AA,4029,MQ,N252NN,4029,14027,PBI,"West Palm Beach/Palm Beach, FL",11278,DCA,"Washington, DC",1445,1534,49,12,1546,1745,6,1715,1751,36,0,,0,N,150,137,119,1,857,13,0,0,0,23,,,,
2018-03-31,AA,AA_CODESHARE,AA,3174,OO,N778SK,3174,14107,PHX,"Phoenix, AZ",14489,RDM,"Bend/Redmond, OR",2017,2008,-9,12,2020,2223,2,2256,2225,-31,0,,0,N,159,137,123,1,893,,,,,,,,,
2018-11-07,AA,AA_CODESHARE,AA,4795,PT,N638AE,4795,11057,CLT,"Charlotte, NC",14704,SBY,"Salisbury, MD",945,937,-8,27,1004,1057,3,1127,1100,-27,0,,0,N,102,83,53,1,371,,,,,,,,,
2018-08-03,WN,WN,WN,2510,WN,N7815L,2510,13198,MCI,"Kansas City, MO",11259,DAL,"Dallas, TX",1140,1142,2,9,1151,1252,4,1305,1256,-9,0,,0,N,85,74,61,1,460,,,,,,,,,
2019-12-10,UA,UA,UA,2261,UA,N38473,2261,12266,IAH,"Houston, TX",14679,SAN,"San Diego, CA",940,936,-4,23,959,1050,2,1106,1052,-14,0,,0,N,206,196,171,1,1303,,,,,,,,,
2019-06-26,AA,AA,AA,1642,AA,N543UW,1642,11433,DTW,"Detroit, MI",11057,CLT,"Charlotte, NC",822,815,-7,13,828,949,29,1019,1018,-1,0,,0,N,117,123,81,1,500,,,,,,,,,
2018-03-29,AA,AA,AA,1084,AA,N992AN,1084,14869,SLC,"Salt Lake City, UT",11298,DFW,"Dallas/Fort Worth, TX",1350,1345,-5,20,1405,1706,12,1731,1718,-13,0,,0,N,161,153,121,1,989,,,,,,,,,
2018-05-11,AA,AA_CODESHARE,AA,3815,MQ,N849AE,3815,13931,ORF,"Norfolk, VA",12953,LGA,"New York, NY",1130,1128,-2,28,1156,1258,9,1308,1307,-1,0,,0,N,98,99,62,1,296,,,,,,,,,
2018-10-14,AS,AS,AS,1909,AS,N854VA,1909,12889,LAS,"Las Vegas, NV",14771,SFO,"San Francisco, CA",1720,1718,-2,18,1736,1844,8,1902,1852,-10,0,,0,N,102,94,68,1,414,,,,,,,,,
2018-02-04,AS,AS_CODESHARE,AS,2378,QX,N433QX,2378,14747,SEA,"Seattle, WA",11884,GEG,"Spokane, WA",850,847,-3,12,859,939,3,1000,942,-18,0,,0,N,70,55,40,1,224,,,,,,,,,
2018-06-24,WN,WN,WN,46,WN,N262WN,46,12892,LAX,"Los Angeles, CA",11292,DEN,"Denver, CO",735,732,-3,11,743,1036,7,1050,1043,-7,0,,0,N,135,131,113,1,862,,,,,,,,,
2018-03-23,AA,AA,AA,1148,AA,N900UW,1148,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",700,658,-2,15,713,1009,32,1059,1041,-18,0,,0,N,419,403,356,1,2611,,,,,,,,,
2018-11-25,AA,AA,AA,1384,AA,N158AN,1384,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",1115,1112,-3,14,1126,1702,14,1726,1716,-10,0,,0,N,251,244,216,1,1744,,,,,,,,,
2019-05-12,DL,DL,DL,604,DL,N981AT,604,14492,RDU,"Raleigh/Durham, NC",10721,BOS,"Boston, MA",1708,1742,34,14,1756,1921,13,1917,1934,17,0,,0,N,129,112,85,1,612,0,0,17,0,0,,,,
2019-03-31,WN,WN,WN,4169,WN,N767SW,4169,10821,BWI,"Baltimore, MD",10529,BDL,"Hartford, CT",1140,1143,3,7,1150,1240,2,1250,1242,-8,0,,0,N,70,59,50,1,283,,,,,,,,,
2019-05-13,G4,G4,G4,918,G4,335NV,918,14112,PIE,"St. Petersburg, FL",10257,ALB,"Albany, NY",822,807,-15,11,818,1038,4,1103,1042,-21,0,,0,N,161,155,140,1,1138,,,,,,,,,
2018-08-27,UA,UA_CODESHARE,UA,5428,OO,N200SY,5428,13930,ORD,"Chicago, IL",10693,BNA,"Nashville, TN",2107,2108,1,17,2125,2226,16,2243,2242,-1,0,,0,N,96,94,61,1,409,,,,,,,,,
2018-05-12,DL,DL_CODESHARE,DL,5713,CP,N629CZ,5713,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",1400,1356,-4,12,1408,1541,11,1557,1552,-5,0,,0,N,117,116,93,1,605,,,,,,,,,
2019-10-18,NK,NK,NK,333,NK,N626NK,333,14122,PIT,"Pittsburgh, PA",12889,LAS,"Las Vegas, NV",2020,2010,-10,9,2019,2137,8,2212,2145,-27,0,,0,N,292,275,258,1,1910,,,,,,,,,
2019-07-28,WN,WN,WN,4693,WN,N8630B,4693,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",1030,1026,-4,15,1041,1302,12,1315,1314,-1,0,,0,N,165,168,141,1,1046,,,,,,,,,
2018-11-02,AA,AA_CODESHARE,AA,5333,OH,N593NN,5333,10397,ATL,"Atlanta, GA",11057,CLT,"Charlotte, NC",1353,1356,3,12,1408,1453,20,1514,1513,-1,0,,0,N,81,77,45,1,226,,,,,,,,,
2018-08-17,AA,AA_CODESHARE,AA,3481,MQ,N541EA,3481,13930,ORD,"Chicago, IL",12451,JAX,"Jacksonville, FL",1515,1515,0,16,1531,1826,4,1832,1830,-2,0,,0,N,137,135,115,1,864,,,,,,,,,
2019-09-29,DL,DL,DL,734,DL,N332NW,734,10423,AUS,"Austin, TX",13487,MSP,"Minneapolis, MN",1850,2220,210,13,2233,37,5,2129,42,193,0,,0,N,159,142,124,1,1042,193,0,0,0,0,,,,
2019-09-11,AS,AS,AS,122,AS,N597AS,122,10299,ANC,"Anchorage, AK",14747,SEA,"Seattle, WA",910,908,-2,18,926,1332,6,1335,1338,3,0,,0,N,205,210,186,1,1448,,,,,,,,,
2018-04-07,WN,WN,WN,3890,WN,N7877H,3890,14057,PDX,"Portland, OR",11292,DEN,"Denver, CO",700,753,53,17,810,1100,5,1030,1105,35,0,,0,N,150,132,110,1,991,1,0,0,0,34,,,,
2019-12-24,AS,AS,AS,697,AS,N481AS,697,12266,IAH,"Houston, TX",14747,SEA,"Seattle, WA",600,552,-8,11,603,759,11,858,810,-48,0,,0,N,298,258,236,1,1874,,,,,,,,,
2018-02-28,AA,AA_CODESHARE,AA,5803,YV,N930LR,5803,14683,SAT,"San Antonio, TX",14107,PHX,"Phoenix, AZ",1510,1504,-6,16,1520,1634,14,1653,1648,-5,0,,0,N,163,164,134,1,843,,,,,,,,,
2019-10-01,AA,AA_CODESHARE,AA,2988,OO,N707SK,2988,16218,YUM,"Yuma, AZ",14107,PHX,"Phoenix, AZ",1631,1710,39,26,1736,1807,8,1730,1815,45,0,,0,N,59,65,31,1,160,0,0,6,0,39,,,,
2018-03-18,UA,UA,UA,751,UA,N27734,751,14679,SAN,"San Diego, CA",11618,EWR,"Newark, NJ",641,636,-5,23,659,1426,9,1500,1435,-25,0,,0,N,319,299,267,1,2425,,,,,,,,,
2019-04-17,DL,DL,DL,2037,DL,N3754A,2037,10721,BOS,"Boston, MA",13487,MSP,"Minneapolis, MN",755,753,-2,16,809,1005,6,1013,1011,-2,0,,0,N,198,198,176,1,1124,,,,,,,,,
2019-11-16,DL,DL,DL,2912,DL,N324US,2912,11697,FLL,"Fort Lauderdale, FL",12953,LGA,"New York, NY",1205,1212,7,16,1228,1447,5,1500,1452,-8,0,,0,N,175,160,139,1,1076,,,,,,,,,
2019-01-18,AA,AA_CODESHARE,AA,3984,MQ,N246NN,3984,11298,DFW,"Dallas/Fort Worth, TX",13486,MSO,"Missoula, MT",1020,1014,-6,15,1029,1235,6,1301,1241,-20,0,,0,N,221,207,186,1,1320,,,,,,,,,
2019-02-27,WN,WN,WN,1333,WN,N918WN,1333,15016,STL,"St. Louis, MO",13204,MCO,"Orlando, FL",1835,1855,20,13,1908,2202,7,2145,2209,24,0,,0,N,130,134,114,1,882,20,0,4,0,0,,,,
2019-06-13,UA,UA,UA,1496,UA,N839UA,1496,11278,DCA,"Washington, DC",13930,ORD,"Chicago, IL",845,918,33,34,952,1026,12,952,1038,46,0,,0,N,127,140,94,1,612,0,0,46,0,0,,,,
2018-01-27,UA,UA,UA,315,UA,N483UA,315,11697,FLL,"Fort Lauderdale, FL",12264,IAD,"Washington, DC",1246,1239,-7,21,1300,1455,3,1516,1458,-18,0,,0,N,150,139,115,1,901,,,,,,,,,
2019-07-20,WN,WN,WN,3879,WN,N8647A,3879,11193,CVG,"Cincinnati, OH",13232,MDW,"Chicago, IL",1120,1129,9,9,1138,1123,3,1125,1126,1,0,,0,N,65,57,45,1,249,,,,,,,,,
2018-08-05,WN,WN,WN,2839,WN,N8704Q,2839,11433,DTW,"Detroit, MI",10821,BWI,"Baltimore, MD",1705,1707,2,14,1721,1840,4,1830,1844,14,0,,0,N,85,97,79,1,409,,,,,,,,,
2019-07-28,DL,DL,DL,2105,DL,N996DL,2105,12992,LIT,"Little Rock, AR",10397,ATL,"Atlanta, GA",1748,1741,-7,18,1759,2008,7,2029,2015,-14,0,,0,N,101,94,69,1,453,,,,,,,,,
2019-02-22,UA,UA_CODESHARE,UA,4443,EV,N905EV,4443,10994,CHS,"Charleston, SC",12264,IAD,"Washington, DC",1945,1937,-8,15,1952,2053,5,2117,2058,-19,0,,0,N,92,81,61,1,441,,,,,,,,,
2018-06-16,DL,DL,DL,2931,DL,N871DN,2931,10397,ATL,"Atlanta, GA",14771,SFO,"San Francisco, CA",1703,1747,44,26,1813,1938,7,1908,1945,37,0,,0,N,305,298,265,1,2139,37,0,0,0,0,,,,
2018-12-09,B6,B6,B6,2618,B6,N267JB,2618,11697,FLL,"Fort Lauderdale, FL",12451,JAX,"Jacksonville, FL",2205,2201,-4,14,2215,2310,3,2319,2313,-6,0,,0,N,74,72,55,1,319,,,,,,,,,
2018-06-17,AA,AA,AA,1133,AA,N815NN,1133,11298,DFW,"Dallas/Fort Worth, TX",14524,RIC,"Richmond, VA",2020,2038,18,11,2049,21,4,10,25,15,0,,0,N,170,167,152,1,1158,6,0,0,0,9,,,,
2018-06-08,AA,AA,AA,1164,AA,N149AN,1164,11298,DFW,"Dallas/Fort Worth, TX",12953,LGA,"New York, NY",1228,1237,9,19,1256,1654,5,1704,1659,-5,0,,0,N,216,202,178,1,1389,,,,,,,,,
2019-07-22,WN,WN,WN,1166,WN,N256WN,1166,12953,LGA,"New York, NY",10693,BNA,"Nashville, TN",1625,,,,,,,1755,,,1,B,0,N,150,,,1,764,,,,,,,,,
2019-08-10,DL,DL_CODESHARE,DL,3876,OO,N631SK,3876,13485,MSN,"Madison, WI",11433,DTW,"Detroit, MI",918,910,-8,18,928,1120,11,1135,1131,-4,0,,0,N,77,81,52,1,311,,,,,,,,,
2018-07-29,DL,DL_CODESHARE,DL,5781,CP,N606CZ,5781,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",840,837,-3,18,855,956,3,1016,959,-17,0,,0,N,96,82,61,1,373,,,,,,,,,
2019-02-06,WN,WN,WN,2011,WN,N297WN,2011,10397,ATL,"Atlanta, GA",14027,PBI,"West Palm Beach/Palm Beach, FL",1910,1921,11,16,1937,2056,3,2100,2059,-1,0,,0,N,110,98,79,1,545,,,,,,,,,
2019-11-22,DL,DL_CODESHARE,DL,4529,OO,N614SK,4529,11433,DTW,"Detroit, MI",13851,OKC,"Oklahoma City, OK",1550,1550,0,12,1602,1732,3,1741,1735,-6,0,,0,N,171,165,150,1,900,,,,,,,,,
2018-12-30,UA,UA,UA,2233,UA,N813UA,2233,14057,PDX,"Portland, OR",14771,SFO,"San Francisco, CA",1806,1907,61,12,1919,2037,7,1955,2044,49,0,,0,N,109,97,78,1,550,0,0,2,0,47,,,,
2018-11-08,UA,UA,UA,1716,UA,N76532,1716,13198,MCI,"Kansas City, MO",11292,DEN,"Denver, CO",756,801,5,11,812,842,8,845,850,5,0,,0,N,109,109,90,1,533,,,,,,,,,
2019-12-15,AA,AA,AA,2675,AA,N953AN,2675,10693,BNA,"Nashville, TN",11298,DFW,"Dallas/Fort Worth, TX",1926,1929,3,27,1956,2141,10,2138,2151,13,0,,0,N,132,142,105,1,631,,,,,,,,,
2019-06-20,AA,AA_CODESHARE,AA,3138,OO,N778SK,3138,11977,GRB,"Green Bay, WI",13930,ORD,"Chicago, IL",1812,1850,38,11,1901,1943,20,1920,2003,43,0,,0,N,68,73,42,1,174,0,0,5,0,38,,,,
2018-07-02,DL,DL,DL,2304,DL,N352NW,2304,13204,MCO,"Orlando, FL",10721,BOS,"Boston, MA",1600,1707,67,12,1719,1957,5,1905,2002,57,0,,0,N,185,175,158,1,1121,0,0,57,0,0,,,,
2019-09-14,B6,B6,B6,1053,B6,N523JB,1053,11697,FLL,"Fort Lauderdale, FL",14843,SJU,"San Juan, PR",520,513,-7,21,534,750,2,755,752,-3,0,,0,N,155,159,136,1,1046,,,,,,,,,
2019-06-05,DL,DL,DL,2624,DL,N698DL,2624,14869,SLC,"Salt Lake City, UT",13204,MCO,"Orlando, FL",930,929,-1,19,948,1530,10,1601,1540,-21,0,,0,N,271,251,222,1,1931,,,,,,,,,
2019-03-27,WN,WN,WN,833,WN,N415WN,833,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",1915,1915,0,9,1924,2037,2,2045,2039,-6,0,,0,N,90,84,73,1,480,,,,,,,,,
2019-04-29,WN,WN,WN,1236,WN,N7717D,1236,11066,CMH,"Columbus, OH",10693,BNA,"Nashville, TN",700,700,0,8,708,701,5,715,706,-9,0,,0,N,75,66,53,1,337,,,,,,,,,
2018-07-31,UA,UA,UA,1759,UA,N37504,1759,12266,IAH,"Houston, TX",10423,AUS,"Austin, TX",1020,1013,-7,58,1111,1139,3,1113,1142,29,0,,0,N,53,89,28,1,140,0,0,29,0,0,,,,
2018-11-03,UA,UA_CODESHARE,UA,5074,OO,N918SW,5074,10967,CGI,"Cape Girardeau, MO",15454,UIN,"Quincy, IL",610,605,-5,22,627,710,3,724,713,-11,0,,0,N,74,68,43,1,207,,,,,,,,,
2019-10-22,DL,DL_CODESHARE,DL,4122,OO,N633SK,4122,13232,MDW,"Chicago, IL",13487,MSP,"Minneapolis, MN",1523,1519,-4,9,1528,1651,10,1704,1701,-3,0,,0,N,101,102,83,1,349,,,,,,,,,
2019-05-30,AA,AA,AA,831,AA,N996NN,831,14524,RIC,"Richmond, VA",11057,CLT,"Charlotte, NC",1353,1349,-4,12,1401,1450,7,1514,1457,-17,0,,0,N,81,68,49,1,257,,,,,,,,,
2018-11-30,AS,AS,AS,764,AS,N589AS,764,14057,PDX,"Portland, OR",11278,DCA,"Washington, DC",1000,952,-8,15,1007,1735,3,1744,1738,-6,0,,0,N,284,286,268,1,2350,,,,,,,,,
2019-02-10,DL,DL_CODESHARE,DL,4918,OO,N8968E,4918,11146,CRW,"Charleston/Dunbar, WV",10397,ATL,"Atlanta, GA",1129,1126,-3,17,1143,1254,5,1305,1259,-6,0,,0,N,96,93,71,1,363,,,,,,,,,
2018-02-18,WN,WN,WN,4719,WN,N8526W,4719,11697,FLL,"Fort Lauderdale, FL",10792,BUF,"Buffalo, NY",1240,1240,0,18,1258,1533,3,1545,1536,-9,0,,0,N,185,176,155,1,1166,,,,,,,,,
2018-07-05,UA,UA_CODESHARE,UA,3776,ZW,,3776,13930,ORD,"Chicago, IL",14633,RST,"Rochester, MN",1400,,,,,,,1521,,,1,B,0,N,81,,,1,268,,,,,,,,,
2018-10-07,WN,WN,WN,4421,WN,N414WN,4421,14057,PDX,"Portland, OR",13891,ONT,"Ontario, CA",2000,2031,31,8,2039,2213,3,2210,2216,6,0,,0,N,130,105,94,1,838,,,,,,,,,
2018-02-05,WN,WN,WN,5827,WN,N7843A,5827,12191,HOU,"Houston, TX",13204,MCO,"Orlando, FL",1650,1708,18,9,1717,1959,8,2000,2007,7,0,,0,N,130,119,102,1,849,,,,,,,,,
2018-12-02,B6,B6,B6,515,B6,N318JB,515,10721,BOS,"Boston, MA",10792,BUF,"Buffalo, NY",712,809,57,15,824,935,4,850,939,49,0,,0,N,98,90,71,1,395,49,0,0,0,0,,,,
2018-06-24,AS,AS,AS,1354,AS,N364VA,1354,14771,SFO,"San Francisco, CA",10721,BOS,"Boston, MA",1403,1401,-2,16,1417,2222,8,2245,2230,-15,0,,0,N,342,329,305,1,2704,,,,,,,,,
